City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
268,Hernani,ES,2021-07-31 18:36:54,43.2662,-1.9762,65.91,86,90,4.0
269,Mantua,IT,2021-07-31 18:36:54,45.1667,10.7833,88.12,69,74,3.0
270,Aksarayskiy,RU,2021-07-31 18:36:55,46.7924,48.0119,73.35,45,100,6.46
271,Cap Malheureux,MU,2021-07-31 18:36:56,-19.9842,57.6142,70.29,71,0,3.0
272,Saint-Georges,GD,2021-07-31 18:36:56,12.0564,-61.7485,85.68,79,20,23.02
273,Lorengau,PG,2021-07-31 18:36:56,-2.0226,147.2712,79.79,77,25,3.74
274,Teluknaga,ID,2021-07-31 18:36:56,-6.0989,106.6381,80.64,88,40,5.99
275,Lubango,AO,2021-07-31 18:36:57,-14.9172,13.4925,60.64,22,0,3.42
276,Moers,DE,2021-07-31 18:36:57,51.45,6.65,68.99,68,20,8.05
277,Jiwani,PK,2021-07-31 18:36:57,25.05,61.7417,81.97,87,74,10.07
278,Krasnoselkup,RU,2021-07-31 18:36:58,65.7,82.4667,53.02,74,89,8.28
279,Paramonga,PE,2021-07-31 18:36:58,-10.6667,-77.8333,68.86,72,5,13.78
280,Guerrero Negro,MX,2021-07-31 18:36:58,27.9769,-114.0611,84.96,49,7,9.98
281,Kalamazoo,US,2021-07-31 18:36:40,42.2506,-85.55,78.04,50,1,4.61
282,Taoudenni,ML,2021-07-31 18:36:59,22.6783,-3.9836,107.87,10,1,4.05
283,Moose Factory,CA,2021-07-31 18:36:59,51.2585,-80.6094,68.0,52,40,8.05
284,Cabo San Lucas,MX,2021-07-31 18:36:26,22.8909,-109.9124,98.51,52,20,5.01
285,Krivosheino,RU,2021-07-31 18:36:59,57.3431,83.9261,58.96,82,100,5.55
286,Suining,CN,2021-07-31 18:37:00,30.508,105.5733,77.58,67,0,2.93
287,Simpang,ID,2021-07-31 18:37:00,-1.2667,104.0833,77.56,84,66,2.59
288,Say,NE,2021-07-31 18:37:00,13.1007,2.3689,90.16,58,84,12.26
289,Takoradi,GH,2021-07-31 18:37:00,4.8845,-1.7554,76.87,83,83,7.76
290,Berlevag,NO,2021-07-31 18:37:01,70.8578,29.0864,49.24,89,100,11.18
291,Samandag,TR,2021-07-31 18:37:01,36.0842,35.9771,84.72,81,2,6.38
292,Nanortalik,GL,2021-07-31 18:33:49,60.1432,-45.2371,48.61,80,62,12.37
293,Turukhansk,RU,2021-07-31 18:37:01,65.8167,87.9833,53.35,68,100,6.2
294,Turkistan,KZ,2021-07-31 18:37:02,43.0,68.0,83.46,17,99,16.42
295,Fairbanks,US,2021-07-31 18:37:02,64.8378,-147.7164,66.49,67,1,4.61
296,San Juan,AR,2021-07-31 18:37:02,-31.5375,-68.5364,61.63,24,5,15.08
297,Flin Flon,CA,2021-07-31 18:37:03,54.7682,-101.865,73.24,38,20,6.91
298,Ziro,IN,2021-07-31 18:37:03,27.6333,93.8333,59.16,98,77,0.85
299,Te Anau,NZ,2021-07-31 18:37:03,-45.4167,167.7167,46.36,98,100,0.69
300,Maubin,MM,2021-07-31 18:37:04,16.7333,95.65,77.16,90,100,9.24
301,Beringovskiy,RU,2021-07-31 18:37:04,63.05,179.3167,42.21,88,100,6.67
302,Bianzhuang,CN,2021-07-31 18:37:04,34.8486,118.0447,76.59,92,0,4.97
303,Saint George,US,2021-07-31 18:35:09,37.1041,-113.5841,95.47,36,1,4.0
304,Kochi,IN,2021-07-31 18:37:05,9.9399,76.2602,76.98,83,6,8.39
305,El Dorado,US,2021-07-31 18:37:05,38.7666,-120.5177,93.92,31,93,1.01
306,Goure,NE,2021-07-31 18:37:05,13.9835,10.2704,87.03,46,16,7.9
307,Yulara,AU,2021-07-31 18:33:58,-25.2406,130.9889,53.44,76,75,0.0
308,Shelburne,CA,2021-07-31 18:33:05,44.0787,-80.2041,69.57,51,100,5.44
309,Bella Union,UY,2021-07-31 18:37:06,-30.2752,-57.6007,64.89,48,0,3.44
310,Lumsden,CA,2021-07-31 18:37:06,50.6501,-104.8678,83.48,18,0,10.18
311,Srednekolymsk,RU,2021-07-31 18:37:06,67.45,153.6833,40.64,82,100,12.95
312,Guymon,US,2021-07-31 18:37:06,36.6828,-101.4816,95.47,28,1,9.22
313,Chuy,UY,2021-07-31 18:37:07,-33.6971,-53.4616,56.25,68,0,5.21
314,Carnarvon,AU,2021-07-31 18:35:48,-24.8667,113.6333,51.87,55,90,5.75
315,Byron Bay,AU,2021-07-31 18:37:07,-28.65,153.6167,60.75,86,6,9.78
316,Saint Anthony,US,2021-07-31 18:37:07,45.0205,-93.218,87.26,52,1,1.99
317,Christchurch,NZ,2021-07-31 18:35:52,-43.5333,172.6333,52.0,91,90,5.99
318,Kulu,TR,2021-07-31 18:37:08,39.0951,33.0799,77.58,24,1,6.2
319,High Level,CA,2021-07-31 18:37:08,58.5169,-117.136,77.11,53,1,4.61
320,Saldanha,ZA,2021-07-31 18:32:10,-33.0117,17.9442,55.45,56,100,2.84
321,Kaeo,NZ,2021-07-31 18:37:08,-35.1,173.7833,53.33,89,15,7.94
322,Awjilah,LY,2021-07-31 18:37:09,29.1081,21.2869,93.04,21,0,20.02
323,Manbij,SY,2021-07-31 18:37:09,36.5281,37.9549,92.17,35,0,16.82
324,Terrak,NO,2021-07-31 18:37:09,65.087,12.3715,51.67,91,99,6.98
325,Anadyr,RU,2021-07-31 18:37:10,64.75,177.4833,41.5,86,40,4.0
326,Amga,RU,2021-07-31 18:37:10,60.8953,131.9608,50.61,81,0,2.51
327,Atar,MR,2021-07-31 18:37:10,20.5169,-13.0499,103.46,19,11,17.11
328,Basco,PH,2021-07-31 18:37:10,20.4487,121.9702,82.29,89,100,28.52
329,Aguimes,ES,2021-07-31 18:37:11,27.9054,-15.4461,77.67,65,20,34.52
330,Trinidad,BO,2021-07-31 18:37:11,-14.8333,-64.9,82.38,36,8,0.0
331,Paita,PE,2021-07-31 18:37:11,-5.0892,-81.1144,77.56,70,2,16.46
332,Ngunguru,NZ,2021-07-31 18:37:12,-35.6167,174.5,53.17,68,10,16.24
333,Jatai,BR,2021-07-31 18:34:49,-17.8814,-51.7144,84.4,19,53,3.69
334,Yarada,IN,2021-07-31 18:37:12,17.65,83.2667,84.52,74,75,9.22
335,Praxedis Guerrero,MX,2021-07-31 18:37:12,31.3667,-106.0167,83.75,33,53,0.89
336,San Quintin,MX,2021-07-31 18:34:45,30.4833,-115.95,77.79,64,1,12.5
337,Petropavlovsk-Kamchatskiy,RU,2021-07-31 18:37:13,53.0452,158.6483,50.59,100,90,2.24
338,Kindu,CD,2021-07-31 18:37:13,-2.95,25.95,78.87,35,99,3.51
339,Oistins,BB,2021-07-31 18:33:33,13.0667,-59.5333,86.09,79,75,19.57
340,Macas,EC,2021-07-31 18:37:13,-2.3167,-78.1167,74.95,73,40,1.14
341,Santa Elena,EC,2021-07-31 18:37:14,-2.2333,-80.85,72.95,78,90,11.5
342,Sisauli,IN,2021-07-31 18:37:14,29.4167,77.4667,80.98,81,10,2.91
343,Bilibino,RU,2021-07-31 18:37:14,68.0546,166.4372,40.98,74,100,2.06
344,Igarka,RU,2021-07-31 18:37:14,67.4667,86.5833,49.23,92,100,8.7
345,Vardo,NO,2021-07-31 18:37:15,70.3705,31.1107,48.02,91,100,15.12
346,Namatanai,PG,2021-07-31 18:37:15,-3.6667,152.4333,78.1,84,75,4.81
347,Tabuk,PH,2021-07-31 18:37:15,17.4189,121.4443,76.84,80,100,2.57
348,Husavik,IS,2021-07-31 18:37:16,66.0449,-17.3389,60.71,59,29,4.61
349,Langtad,PH,2021-07-31 18:37:16,10.1857,123.7344,82.24,85,100,6.17
350,Loralai,PK,2021-07-31 18:37:16,30.3705,68.598,82.02,49,10,4.12
351,Uray,RU,2021-07-31 18:37:17,60.1247,64.7758,56.93,84,3,5.93
352,Luba,GQ,2021-07-31 18:37:17,3.4568,8.5547,78.69,85,26,7.7
353,Muroto,JP,2021-07-31 18:37:17,33.2833,134.15,80.94,73,80,3.0
354,Barinas,VE,2021-07-31 18:37:18,8.6226,-70.2075,94.69,74,83,6.91
355,Hukuntsi,BW,2021-07-31 18:37:18,-24.0,21.75,54.77,37,0,10.16
356,Humaita,BR,2021-07-31 18:37:18,-7.5061,-63.0208,95.18,24,11,2.46
357,Bathsheba,BB,2021-07-31 18:37:19,13.2167,-59.5167,86.61,79,75,19.57
358,Mercedes,AR,2021-07-31 18:37:19,-34.6515,-59.4307,64.04,42,69,3.2
359,Nipawin,CA,2021-07-31 18:37:19,53.3668,-104.0009,78.84,38,1,10.36
360,Ubinskoye,RU,2021-07-31 18:32:31,55.3068,79.6802,63.14,53,83,6.46
361,Zyryanka,RU,2021-07-31 18:37:20,65.75,150.85,48.25,83,100,21.68
362,Touros,BR,2021-07-31 18:37:20,-5.1989,-35.4608,85.1,60,100,18.43
363,Port Hedland,AU,2021-07-31 18:37:20,-20.3167,118.5667,60.85,59,1,8.05
364,Toamasina,MG,2021-07-31 18:37:21,-18.1667,49.3833,66.2,100,75,6.91
365,Phalaborwa,ZA,2021-07-31 18:37:21,-23.943,31.1411,63.68,50,0,1.32
366,Capao Da Canoa,BR,2021-07-31 18:37:21,-29.7456,-50.0097,57.18,80,0,15.1
367,Palm Beach,US,2021-07-31 18:37:21,26.6503,-80.4498,94.05,82,29,4.47
368,Menongue,AO,2021-07-31 18:37:22,-14.6585,17.691,58.5,32,0,6.38
369,Namibe,AO,2021-07-31 18:37:22,-15.1961,12.1522,68.2,95,34,3.09
370,Evanston,US,2021-07-31 18:35:33,42.0411,-87.6901,81.1,53,40,1.01
371,Petropavlovskoye,RU,2021-07-31 18:37:22,52.0712,84.107,58.95,68,44,6.13
372,Arman,RU,2021-07-31 18:37:23,59.7,150.1667,51.1,72,59,4.88
373,Prince Rupert,CA,2021-07-31 18:37:23,54.3161,-130.3201,56.89,100,90,3.44
374,Caravelas,BR,2021-07-31 18:32:59,-17.7125,-39.2481,71.71,59,57,12.95
375,Salinopolis,BR,2021-07-31 18:37:23,-0.6136,-47.3561,80.38,85,46,10.0
376,Sistranda,NO,2021-07-31 18:37:24,63.7256,8.834,55.36,79,100,17.31
377,Bandarbeyla,SO,2021-07-31 18:37:24,9.4942,50.8122,75.97,83,100,25.21
378,Batagay-Alyta,RU,2021-07-31 18:37:24,67.8006,130.4114,58.86,74,46,1.66
379,Alvaraes,BR,2021-07-31 18:37:25,-3.2208,-64.8042,78.67,35,18,1.48
380,Heihe,CN,2021-07-31 18:37:25,50.2441,127.4902,55.98,99,100,4.92
381,Kashi,CN,2021-07-31 18:37:25,39.4547,75.9797,82.47,14,99,10.36
382,Jumla,NP,2021-07-31 18:37:25,29.2747,82.1838,64.02,96,99,1.01
383,Aasiaat,GL,2021-07-31 18:37:26,68.7098,-52.8699,42.42,85,82,14.03
384,Sioux Lookout,CA,2021-07-31 18:37:26,50.1001,-91.917,69.87,60,75,9.22
385,Boves,IT,2021-07-31 18:37:26,44.332,7.5514,72.43,83,3,1.34
386,Kabanjahe,ID,2021-07-31 18:37:27,3.1001,98.4908,61.56,96,100,3.85
387,Mehamn,NO,2021-07-31 18:37:27,71.0357,27.8492,50.23,82,100,2.77
388,Tromso,NO,2021-07-31 18:37:27,69.6496,18.957,48.85,81,75,9.22
389,Wasilla,US,2021-07-31 18:37:27,61.5814,-149.4394,62.94,73,90,0.0
390,Aykhal,RU,2021-07-31 18:33:15,66.0,111.5,59.09,43,6,4.21
391,Mbanza-Ngungu,CD,2021-07-31 18:37:28,-5.25,14.8667,78.66,43,8,5.37
392,Montgomery,US,2021-07-31 18:36:44,39.1501,-77.1997,84.54,54,1,4.61
393,Hervey Bay,AU,2021-07-31 18:37:28,-25.2986,152.8535,63.01,87,0,3.0
394,Eureka,US,2021-07-31 18:37:28,40.8021,-124.1637,88.66,75,70,3.0
395,Riyadh,SA,2021-07-31 18:35:41,24.6877,46.7219,100.54,13,85,4.34
396,Olafsvik,IS,2021-07-31 18:37:29,64.8945,-23.7142,55.27,91,83,6.87
397,Katete,UG,2021-07-31 18:37:29,-0.7818,29.7544,74.44,37,100,3.89
398,Sao Filipe,CV,2021-07-31 18:32:37,14.8961,-24.4956,76.33,84,78,11.81
399,Panaba,MX,2021-07-31 18:37:30,21.2833,-88.2667,99.9,34,32,7.96
400,Zhigansk,RU,2021-07-31 18:37:31,66.7697,123.3711,63.73,45,11,7.23
401,Yerbogachen,RU,2021-07-31 18:37:31,61.2767,108.0108,55.42,64,0,5.28
402,Cururupu,BR,2021-07-31 18:37:31,-1.8283,-44.8683,84.58,63,96,5.06
403,Cayenne,GF,2021-07-31 18:37:31,4.9333,-52.3333,87.84,71,20,4.0
404,Kefamenanu,ID,2021-07-31 18:37:32,-9.4467,124.4781,70.39,87,77,4.18
405,Koshurnikovo,RU,2021-07-31 18:37:32,54.1667,93.3,49.01,96,4,1.92
406,Klaksvik,FO,2021-07-31 18:37:32,62.2266,-6.589,50.92,74,75,13.33
407,Diego De Almagro,CL,2021-07-31 18:37:33,-26.3667,-70.05,77.27,15,0,11.92
408,Pokrovskoye,RU,2021-07-31 18:37:33,47.4157,38.8971,81.81,59,0,7.18
409,Pauini,BR,2021-07-31 18:37:33,-7.7136,-66.9764,92.37,22,32,2.98
410,Henties Bay,NA,2021-07-31 18:37:34,-22.116,14.2845,69.51,39,0,11.25
411,Karratha,AU,2021-07-31 18:37:34,-20.7377,116.8463,62.33,50,0,9.71
412,Nakapiripirit,UG,2021-07-31 18:37:34,1.9167,34.7833,67.66,79,100,1.68
413,Krasnokamensk,RU,2021-07-31 18:37:35,50.0979,118.0369,49.05,90,9,6.2
414,Kpandae,GH,2021-07-31 18:34:10,8.4689,-0.0113,73.18,94,47,2.37
415,Puerto Escondido,MX,2021-07-31 18:37:35,15.85,-97.0667,88.63,66,75,9.22
416,Poum,NC,2021-07-31 18:37:35,-20.2333,164.0167,68.54,59,9,17.72
417,Kirakira,SB,2021-07-31 18:37:36,-10.4544,161.9205,74.37,84,100,7.47
418,Pueblo,US,2021-07-31 18:35:01,38.2545,-104.6091,86.76,42,20,1.01
419,Isangel,VU,2021-07-31 18:37:36,-19.55,169.2667,68.11,64,12,14.97
420,Tahoua,NE,2021-07-31 18:37:36,14.8888,5.2692,91.38,49,20,6.91
421,Saint-Augustin,CA,2021-07-31 18:37:37,51.226,-58.6502,55.54,89,100,16.28
422,Los Amates,GT,2021-07-31 18:37:37,15.2667,-89.1,92.39,66,34,4.7
423,Waddan,LY,2021-07-31 18:37:37,29.1614,16.139,94.28,13,0,8.3
424,Bowen,AU,2021-07-31 18:37:37,-20.0167,148.2333,62.82,83,14,4.34
425,Luderitz,NA,2021-07-31 18:37:38,-26.6481,15.1594,70.86,26,0,7.18
426,Impfondo,CG,2021-07-31 18:37:38,1.6381,18.0667,77.92,66,91,3.02
427,Dubbo,AU,2021-07-31 18:37:38,-32.25,148.6167,53.73,82,40,2.3
428,Safaga,EG,2021-07-31 18:37:39,26.7292,33.9365,93.15,45,17,3.76
429,Umm Lajj,SA,2021-07-31 18:37:39,25.0213,37.2685,87.49,56,100,1.99
430,Nelson Bay,AU,2021-07-31 18:37:39,-32.7167,152.15,58.28,70,0,5.14
431,Ginir,ET,2021-07-31 18:37:40,7.1333,40.7,59.83,73,100,10.13
432,Bonavista,CA,2021-07-31 18:37:40,48.6499,-53.1147,71.6,69,8,20.09
433,Saint-Leu,RE,2021-07-31 18:37:40,-21.15,55.2833,68.86,72,71,7.72
434,Eydhafushi,MV,2021-07-31 18:37:41,5.1033,73.0708,82.35,74,83,9.53
435,Nicoya,CR,2021-07-31 18:37:41,10.1483,-85.452,89.15,69,78,3.2
436,Sokoto,NG,2021-07-31 18:37:41,13.0609,5.239,83.79,61,75,8.32
437,Saint-Philippe,RE,2021-07-31 18:33:16,-21.3585,55.7679,69.39,81,14,13.85
438,Yoichi,JP,2021-07-31 18:37:42,43.2039,140.7703,73.44,80,86,2.73
439,Esik,KZ,2021-07-31 18:37:42,43.3552,77.4525,62.02,43,0,6.71
440,Podgornoye,RU,2021-07-31 18:37:42,51.735,39.1496,70.02,64,0,2.24
441,Pucallpa,PE,2021-07-31 18:37:43,-8.3791,-74.5539,80.64,54,20,4.61
442,Honiara,SB,2021-07-31 18:37:43,-9.4333,159.95,75.6,88,55,3.69
443,Otane,NZ,2021-07-31 18:37:43,-39.8833,176.6333,43.02,95,100,2.15
444,Oxbow,CA,2021-07-31 18:37:43,49.2333,-102.1676,82.35,38,2,11.9
445,Marsh Harbour,BS,2021-07-31 18:37:44,26.5412,-77.0636,85.19,66,3,8.95
446,Horadiz,AZ,2021-07-31 18:37:44,39.4488,47.3353,75.97,66,100,5.37
447,Xinye,CN,2021-07-31 18:37:44,32.5186,112.3522,79.34,88,0,5.77
448,Kudahuvadhoo,MV,2021-07-31 18:37:45,2.6708,72.8944,83.14,70,99,4.56
449,Sola,VU,2021-07-31 18:33:21,-13.8833,167.55,72.27,64,40,4.61
450,Nalut,LY,2021-07-31 18:37:45,30.3333,10.85,94.33,10,0,8.97
451,Makhachkala,RU,2021-07-31 18:37:45,42.9764,47.5024,75.18,75,13,8.16
452,Novoorsk,RU,2021-07-31 18:37:46,51.381,58.9813,75.85,35,60,6.06
453,Hualmay,PE,2021-07-31 18:37:46,-11.0964,-77.6139,68.18,72,15,12.84
454,Wanaka,NZ,2021-07-31 18:37:46,-44.7,169.15,44.11,99,100,1.01
455,Homer,US,2021-07-31 18:34:12,59.6425,-151.5483,63.77,78,1,3.44
456,Hammerfest,NO,2021-07-31 18:37:47,70.6634,23.6821,45.05,93,90,5.75
457,Silver City,US,2021-07-31 18:33:28,32.7701,-108.2803,80.56,44,90,11.99
458,Kazachinskoye,RU,2021-07-31 18:37:47,57.6953,93.2761,53.69,81,5,2.21
459,Tulum,MX,2021-07-31 18:37:47,20.2167,-87.4667,91.45,56,49,7.78
460,Campbeltown,GB,2021-07-31 18:37:48,55.4258,-5.6076,62.56,77,100,15.73
461,Simbahan,PH,2021-07-31 18:37:48,6.3032,120.5836,83.37,76,37,7.78
462,Cerrito,CO,2021-07-31 18:37:48,6.8432,-72.694,65.59,67,88,1.5
463,Gay,RU,2021-07-31 18:35:15,51.4666,58.4552,73.92,32,87,8.68
464,Sterling,US,2021-07-31 18:36:54,39.0062,-77.4286,85.1,48,20,1.01
465,Linxia,CN,2021-07-31 18:37:49,35.6003,103.2064,64.6,39,7,4.65
466,Balboa,CO,2021-07-31 18:37:49,2.0396,-77.2168,82.85,36,88,3.62
467,Zbiroh,CZ,2021-07-31 18:37:49,49.8602,13.7726,71.53,71,1,5.77
468,Maralal,KE,2021-07-31 18:37:50,1.0968,36.698,61.84,58,100,9.35
469,Korla,CN,2021-07-31 18:37:50,41.7597,86.1469,71.19,45,88,20.45
470,Davila,PH,2021-07-31 18:37:50,18.4726,120.5763,80.58,86,100,23.44
471,Kabansk,RU,2021-07-31 18:37:51,52.0486,106.6528,59.49,88,99,6.55
472,Loukhi,RU,2021-07-31 18:37:51,66.0764,33.0381,53.49,90,99,3.33
473,Sur,OM,2021-07-31 18:34:57,22.5667,59.5289,90.39,57,57,12.95
474,Hami,CN,2021-07-31 18:37:51,42.8,93.45,80.69,33,100,0.85
475,Asmara,ER,2021-07-31 18:37:52,15.3333,38.9333,58.59,86,100,4.81
476,Buraydah,SA,2021-07-31 18:37:52,26.326,43.975,99.05,9,4,8.66
477,Gamba,GA,2021-07-31 18:37:52,-2.65,10.0,73.78,81,7,8.86
478,Manaure,CO,2021-07-31 18:34:53,11.7751,-72.4445,90.91,49,0,19.69
479,Chinhoyi,ZW,2021-07-31 18:37:53,-17.3667,30.2,62.08,52,91,7.81
480,Boa Vista,BR,2021-07-31 18:37:53,2.8197,-60.6733,85.98,62,75,6.91
481,Brandon,US,2021-07-31 18:37:53,27.9378,-82.2859,95.56,65,90,1.01
482,Fallon,US,2021-07-31 18:37:54,39.4735,-118.7774,80.47,43,75,9.22
483,Iralaya,HN,2021-07-31 18:37:54,15.0,-83.2333,87.89,74,100,15.46
484,Cerro De Pasco,PE,2021-07-31 18:37:54,-10.6833,-76.2667,51.21,42,33,13.04
485,Sayansk,RU,2021-07-31 18:37:54,54.1088,102.1648,56.7,82,100,2.73
486,Bambanglipuro,ID,2021-07-31 18:37:55,-7.95,110.2833,77.05,84,82,10.96
487,Ryotsu,JP,2021-07-31 18:37:55,38.0833,138.4333,76.98,85,5,2.57
488,Sangin,AF,2021-07-31 18:37:55,32.0728,64.8359,87.35,14,1,4.52
489,Khilok,RU,2021-07-31 18:37:56,51.3674,110.4676,53.22,98,5,4.79
490,Cheremshan,RU,2021-07-31 18:37:56,54.6667,51.5,68.07,76,1,7.63
491,Kultuk,RU,2021-07-31 18:37:56,51.7208,103.6956,58.82,96,100,2.57
492,Great Bend,US,2021-07-31 18:33:58,38.3645,-98.7648,96.89,51,1,8.01
493,Edemissen,DE,2021-07-31 18:37:57,52.387,10.2614,67.55,57,5,10.96
494,Mulchen,CL,2021-07-31 18:37:57,-37.7167,-72.2333,51.66,46,0,6.58
495,Garmisch-Partenkirchen,DE,2021-07-31 18:37:57,47.4921,11.0958,64.78,84,100,1.88
496,Evinayong,GQ,2021-07-31 18:37:58,1.4368,10.5512,68.72,95,84,3.42
497,Sitka,US,2021-07-31 18:37:20,57.0531,-135.33,60.69,88,75,4.61
498,Ayan,RU,2021-07-31 18:37:58,56.45,138.1667,53.24,72,0,6.53
499,Riviere-Au-Renard,CA,2021-07-31 18:37:58,48.9957,-64.3971,62.89,92,100,17.29
500,Tomigusuku,JP,2021-07-31 18:37:59,26.185,127.675,82.17,92,75,12.66
501,Ellisras,ZA,2021-07-31 18:37:59,-23.6649,27.7443,54.84,35,0,5.37
502,Zaozerne,UA,2021-07-31 18:38:00,45.1582,33.2787,78.8,62,0,7.76
503,Hendaye,FR,2021-07-31 18:38:00,43.3717,-1.7738,66.25,95,90,4.61
504,Palauig,PH,2021-07-31 18:38:00,15.435,119.9045,81.39,88,100,12.06
505,Lata,PT,2021-07-31 18:38:01,40.1629,-8.3327,66.92,63,13,11.05
506,Paamiut,GL,2021-07-31 18:38:01,61.994,-49.6678,45.61,85,94,17.18
507,Eskil,TR,2021-07-31 18:38:01,38.4017,33.4131,77.25,24,0,9.28
508,Port Hardy,CA,2021-07-31 18:38:02,50.6996,-127.4199,60.98,88,90,8.05
509,Pacific Grove,US,2021-07-31 18:33:06,36.6177,-121.9166,83.28,81,75,1.01
510,Bolnisi,GE,2021-07-31 18:38:02,41.4479,44.5384,76.59,64,0,4.07
511,Kenai,US,2021-07-31 18:38:02,60.5544,-151.2583,63.03,80,90,0.0
512,Praia Da Vitoria,PT,2021-07-31 18:38:03,38.7333,-27.0667,75.45,78,40,10.56
513,Galeana,MX,2021-07-31 18:38:03,24.8333,-100.0667,78.31,43,7,7.02
514,Ushtobe,KZ,2021-07-31 18:38:03,45.2514,77.9838,66.38,23,0,9.64
515,Mount Vernon,US,2021-07-31 18:38:04,40.9126,-73.8371,79.9,43,40,1.99
516,Sabae,JP,2021-07-31 18:38:04,35.9465,136.185,76.78,91,28,3.89
517,Sylvan Lake,CA,2021-07-31 18:38:04,52.3168,-114.0853,78.12,49,1,9.22
518,Chaupimarca,PE,2021-07-31 18:38:05,-10.4333,-76.5333,50.79,43,98,11.74
519,Roald,NO,2021-07-31 18:38:05,62.5833,6.1333,58.15,93,75,14.97
520,Nagato,JP,2021-07-31 18:38:05,34.3833,131.2,78.71,90,100,4.5
521,Pangody,RU,2021-07-31 18:38:06,65.85,74.4859,49.6,82,7,8.08
522,Elbistan,TR,2021-07-31 18:38:06,38.2059,37.1983,74.68,36,0,6.76
523,Poronaysk,RU,2021-07-31 18:38:06,49.2167,143.1167,56.68,82,78,5.14
524,Benguela,AO,2021-07-31 18:38:06,-12.5763,13.4055,71.96,83,0,5.82
525,Houma,US,2021-07-31 18:33:11,29.5958,-90.7195,93.99,74,100,1.99
526,Wanning,CN,2021-07-31 18:38:07,18.8003,110.3967,81.91,83,100,11.21
527,Seoul,KR,2021-07-31 18:36:15,37.5683,126.9778,79.21,86,0,3.44
528,Sungairaya,ID,2021-07-31 18:38:07,0.7,108.9,78.67,86,28,5.66
529,Taltal,CL,2021-07-31 18:38:08,-25.4,-70.4833,63.52,68,24,5.46
530,Lyngseidet,NO,2021-07-31 18:38:08,69.5763,20.2189,46.49,96,100,4.16
531,Algiers,DZ,2021-07-31 18:36:42,36.7525,3.042,87.62,35,40,6.91
532,Port Shepstone,ZA,2021-07-31 18:38:08,-30.7414,30.455,63.57,63,5,7.72
533,Ilulissat,GL,2021-07-31 18:38:09,69.2167,-51.1,57.22,38,1,4.61
534,Miyako,JP,2021-07-31 18:38:09,39.6367,141.9525,72.19,96,100,7.25
535,Rodez,FR,2021-07-31 18:38:09,44.5,2.5833,57.04,94,90,10.36
536,Taman,RU,2021-07-31 18:38:10,45.2117,36.7161,70.12,67,0,5.82
537,Ornskoldsvik,SE,2021-07-31 18:31:01,63.2909,18.7153,66.02,77,100,9.22
